id,date,state,district,market,commodity,variety,min_price_quintal,max_price_quintal,modal_price_quintal,arrivals,original_unit,original_price,source,source_url,data_status,quality_flag,generation_method,observation_frequency,min_price_kg,max_price_kg,modal_price_kg
1804,2026-03-18,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1328,1667,1502,576,Quintal,1502,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.28,16.67,15.02
1805,2026-03-19,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1413,1681,1518,75,Quintal,1518,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.13,16.81,15.18
1806,2026-03-20,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1349,1594,1475,172,Quintal,1475,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.49,15.94,14.75
1807,2026-03-21,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1232,1512,1429,81,Quintal,1429,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.32,15.12,14.29
1808,2026-03-22,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1282,1513,1433,211,Quintal,1433,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.82,15.13,14.33
1809,2026-03-23,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1278,1597,1480,351,Quintal,1480,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.78,15.97,14.8
1810,2026-03-24,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1298,1565,1444,14,Quintal,1444,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.98,15.65,14.44
1811,2026-03-25,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1279,1555,1432,183,Quintal,1432,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.79,15.55,14.32
1812,2026-03-26,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1286,1547,1436,236,Quintal,1436,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.86,15.47,14.36
1813,2026-03-27,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1257,1647,1450,56,Quintal,1450,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.57,16.47,14.5
1814,2026-03-28,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1454,1663,1531,387,Quintal,1531,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.54,16.63,15.31
1815,2026-03-30,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1281,1689,1494,897,Quintal,1494,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.81,16.89,14.94
1816,2026-03-31,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1239,1620,1450,332,Quintal,1450,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.39,16.2,14.5
1817,2026-04-01,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1234,1543,1421,210,Quintal,1421,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.34,15.43,14.21
1818,2026-04-02,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1295,1527,1371,330,Quintal,1371,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.95,15.27,13.71
1819,2026-04-03,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1356,1652,1442,145,Quintal,1442,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.56,16.52,14.42
1820,2026-04-04,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1276,1621,1490,113,Quintal,1490,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.76,16.21,14.9
1821,2026-04-05,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1253,1526,1397,354,Quintal,1397,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.53,15.26,13.97
1822,2026-04-06,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1373,1635,1536,128,Quintal,1536,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.73,16.35,15.36
1823,2026-04-07,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1370,1623,1498,518,Quintal,1498,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.7,16.23,14.98
1824,2026-04-08,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1263,1577,1430,26,Quintal,1430,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.63,15.77,14.3
1825,2026-04-09,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1375,1620,1452,31,Quintal,1452,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.75,16.2,14.52
1826,2026-04-10,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1380,1748,1540,249,Quintal,1540,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.8,17.48,15.4
1827,2026-04-11,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1385,1624,1509,21,Quintal,1509,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.85,16.24,15.09
1828,2026-04-12,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1216,1503,1375,139,Quintal,1375,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.16,15.03,13.75
1829,2026-04-13,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1240,1512,1425,349,Quintal,1425,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.4,15.12,14.25
1830,2026-04-14,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1344,1621,1425,363,Quintal,1425,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.44,16.21,14.25
1831,2026-04-15,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1303,1590,1500,288,Quintal,1500,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.03,15.9,15.0
1832,2026-04-17,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1363,1565,1460,130,Quintal,1460,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.63,15.65,14.6
1833,2026-04-18,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1313,1589,1468,183,Quintal,1468,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.13,15.89,14.68
1834,2026-04-19,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1285,1531,1416,31,Quintal,1416,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.85,15.31,14.16
1835,2026-04-20,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1332,1515,1440,86,Quintal,1440,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.32,15.15,14.4
1836,2026-04-21,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1227,1521,1365,90,Quintal,1365,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.27,15.21,13.65
1837,2026-04-22,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1236,1597,1450,243,Quintal,1450,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.36,15.97,14.5
1838,2026-04-23,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1242,1533,1432,127,Quintal,1432,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.42,15.33,14.32
1839,2026-04-24,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1249,1657,1456,176,Quintal,1456,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.49,16.57,14.56
1840,2026-04-25,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1200,1571,1405,250,Quintal,1405,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.0,15.71,14.05
1841,2026-04-26,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1236,1520,1347,350,Quintal,1347,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.36,15.2,13.47
1842,2026-04-27,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1248,1510,1421,538,Quintal,1421,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.48,15.1,14.21
1843,2026-04-28,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1350,1634,1519,386,Quintal,1519,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.5,16.34,15.19
1844,2026-04-29,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1282,1579,1419,162,Quintal,1419,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.82,15.79,14.19
1845,2026-04-30,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1294,1670,1454,53,Quintal,1454,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.94,16.7,14.54
1846,2026-05-01,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1191,1461,1377,712,Quintal,1377,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.91,14.61,13.77
1847,2026-05-02,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1321,1651,1527,181,Quintal,1527,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.21,16.51,15.27
1848,2026-05-03,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1347,1700,1524,153,Quintal,1524,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.47,17.0,15.24
1849,2026-05-04,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1383,1659,1463,33,Quintal,1463,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.83,16.59,14.63
1850,2026-05-05,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1333,1638,1539,244,Quintal,1539,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.33,16.38,15.39
1851,2026-05-06,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1272,1649,1490,208,Quintal,1490,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.72,16.49,14.9
1852,2026-05-07,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1307,1560,1455,269,Quintal,1455,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.07,15.6,14.55
1853,2026-05-08,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1365,1633,1463,187,Quintal,1463,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.65,16.33,14.63
1854,2026-05-09,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1302,1559,1466,252,Quintal,1466,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.02,15.59,14.66
1855,2026-05-10,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1283,1595,1456,90,Quintal,1456,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.83,15.95,14.56
1856,2026-05-11,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1463,1681,1544,150,Quintal,1544,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.63,16.81,15.44
1857,2026-05-12,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1339,1585,1477,180,Quintal,1477,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.39,15.85,14.77
1858,2026-05-13,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1245,1539,1448,292,Quintal,1448,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.45,15.39,14.48
1859,2026-05-14,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1314,1653,1460,243,Quintal,1460,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.14,16.53,14.6
1860,2026-05-15,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1350,1711,1502,222,Quintal,1502,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.5,17.11,15.02
1861,2026-05-16,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1307,1644,1467,287,Quintal,1467,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.07,16.44,14.67
1862,2026-05-17,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1357,1650,1480,101,Quintal,1480,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.57,16.5,14.8
1863,2026-05-18,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1228,1563,1409,188,Quintal,1409,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.28,15.63,14.09
1864,2026-05-19,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1321,1635,1467,121,Quintal,1467,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.21,16.35,14.67
1865,2026-05-20,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1250,1510,1418,69,Quintal,1418,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.5,15.1,14.18
1866,2026-05-21,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1343,1526,1450,31,Quintal,1450,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.43,15.26,14.5
1867,2026-05-22,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1398,1637,1500,29,Quintal,1500,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.98,16.37,15.0
1868,2026-05-23,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1391,1638,1547,120,Quintal,1547,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.91,16.38,15.47
1869,2026-05-24,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1313,1681,1531,67,Quintal,1531,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.13,16.81,15.31
1870,2026-05-25,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1215,1538,1418,245,Quintal,1418,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.15,15.38,14.18
1871,2026-05-26,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1272,1601,1449,228,Quintal,1449,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.72,16.01,14.49
1872,2026-05-27,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1372,1619,1496,596,Quintal,1496,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.72,16.19,14.96
1873,2026-05-28,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1325,1677,1515,87,Quintal,1515,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.25,16.77,15.15
1874,2026-05-29,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1308,1682,1472,269,Quintal,1472,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.08,16.82,14.72
1875,2026-05-30,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1337,1639,1529,255,Quintal,1529,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.37,16.39,15.29
1876,2026-05-31,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1371,1678,1537,157,Quintal,1537,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.71,16.78,15.37
1877,2026-06-01,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1329,1600,1505,250,Quintal,1505,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.29,16.0,15.05
1878,2026-06-02,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1497,1762,1586,167,Quintal,1586,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.97,17.62,15.86
1879,2026-06-03,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1292,1682,1477,296,Quintal,1477,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.92,16.82,14.77
1880,2026-06-04,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1485,1725,1588,117,Quintal,1588,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.85,17.25,15.88
1881,2026-06-05,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1358,1702,1501,108,Quintal,1501,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.58,17.02,15.01
1882,2026-06-06,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1349,1661,1503,196,Quintal,1503,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.49,16.61,15.03
1883,2026-06-07,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1380,1617,1484,475,Quintal,1484,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.8,16.17,14.84
1884,2026-06-08,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1455,1733,1538,148,Quintal,1538,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.55,17.33,15.38
1885,2026-06-09,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1422,1776,1557,71,Quintal,1557,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.22,17.76,15.57
1886,2026-06-10,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1481,1771,1638,300,Quintal,1638,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.81,17.71,16.38
1887,2026-06-11,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1380,1689,1504,262,Quintal,1504,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.8,16.89,15.04
1888,2026-06-12,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1489,1822,1588,348,Quintal,1588,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.89,18.22,15.88
1889,2026-06-13,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1305,1671,1523,368,Quintal,1523,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.05,16.71,15.23
1890,2026-06-15,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1400,1750,1579,246,Quintal,1579,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.0,17.5,15.79
1891,2026-06-16,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1386,1700,1563,81,Quintal,1563,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.86,17.0,15.63
1892,2026-06-17,Andhra Pradesh,Krishna,Vijayawada,Potato,Local,1400,1704,1595,191,Quintal,1595,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.0,17.04,15.95
